text,language,label
i was jejely trying to start something with one and casually babe mentions her boyfriend see i don tire bross make this rubbish corona just stop make i go dey shoot my film i don tire,pcm,urgent_complaint
"Odogwu onye united,ekene na udo gá àdi https://t.co/L8A0EVHbkw",ibo,praise
"@user @user @user @user Ní ọjọ́ kẹrìndínlógún oṣù Ògún, @user kàn sí mi, wọ́n ní àwọn ti parí ètò, wọ́n béèrè bóyá tàbí NB ti pè mí, wọ́n sì gba ojú òpó ẹ̀rọ-ìbánisọ̀rọ̀ọ mi. Títí di àkókò yìí, n kò gba ìpè. #EtoOnibaara #consumerright #brandnegligence #LiveYourBestLife @user https://t.co/kooDnm01lp",yor,general_feedback
🎶▶️ kwakiri na dance @user 📻#k'anyinoria na oge ndigbo @user @user,ibo,general_feedback
@user Allah ubangiji yakara mishi lafiya😢😔,hau,praise
some of dis artist na just money make dem fresh make una see fireboy see as d guy be na e be like who no dey see food chop,pcm,urgent_complaint
@user Allah ka kawo muna karshensu a doron kasa....shine addu ar mu insunfi karfii hukuma basu fi karfin allah (s.w.a)...😭😭😭 shi zaiyi muna maganinsu...,hau,praise
was dem don lock am who unlock am sef me i no dey see road again oh,pcm,urgent_complaint
shitttttttt tried to clean my ears with an earbud and i think i pushed the wax further in my right ear don deaf oo abeg where the doctors for my tl im panicking,pcm,urgent_complaint
im d friend who doesnt settle for mediocrity i push you to your full potential im the ginger man im the strong friend with the pep talk decisive advise d one everyone waits to give final suggestion im the honest leader cos i go tell you as e be in d sweetest way,pcm,urgent_complaint
@user Yayi duk abinda yaga dama Allah ya tsinema coronar😏,hau,urgent_complaint
"@user Ai muddun kanaso kaga shugaba Buhari ya ɗauki matakin gaggawa ayi batu akan wani abu da zai nemi taɓa lafiyarsa ya rabashi da fadar gwamnati (Villa) koda na kwana ɗaya ne kuwa, wallahi da ace Buhari na son al'ummar Najeriya kwatan kwacin yadda yakeson fadar gwamɓati da an huta.🚶",hau,urgent_complaint
owerri we don land who dey dis twn,pcm,praise
na whoana woman go carry dis kain meanness,pcm,urgent_complaint
my doctor said i should have a sleep of hrs on the go and i was like this guy dey joke sha the highest sleep i can go is hrs how do people sleep for hrs when i never dey ok even when am sleeping my head go dey tell me say hope you know you are still poor,pcm,urgent_complaint
buhari na yan nigeria antabofa masu uwa agindin murhu babu zama lafiya muddi baigano bakin zarenba,hau,urgent_complaint
eba wa gbe agbejero agba nijeria femi falana laruge femi ti pe ọgọta odun femi a pe laiye fun ile oodua barisita femi je baba fun akorin igbalode folarin ti inogije re je abi femi si ilu ilawe ekiti ni ogun ojo osu karun odun,yor,praise
"Ọlọ́run tó ńse ọbẹ̀, kò tí ì kúrò ní ìdí ààrò. / God who is cooking the soup, has not left the kitchen. [Keep hope alive; absolutely nothing is beyond God.] #Yoruba #proverb",yor,praise
k wey no go reach anything na y some no dey come office during the previous money back in sch playing whot like k don go on the spot,pcm,urgent_complaint
@user Koba CORONA Sai Ka Mutu🙄 🚶‍♂️🚶‍♂️🚶‍♂️,hau,urgent_complaint
@user Masha Allah 🤲 Allah yakaimu darai da lafiya na so ♥️,hau,praise
happy democracy say to those who preactce and still believe in true democracy for my country because last last all this old men dey use our future abeg na how many future person dey get democracy,pcm,urgent_complaint
@user Mu dai a ƙasar mu Nigeria sai jibi za'a yi Sallar Idi. Muna yin muku fatan alkhairi da yin shagulgular sallah lafiya🙏,hau,praise
eluwa anyinoria na oge ndigbo,ibo,praise
"Chukwunna bi n'eluigwe, ogodo ya n'akpu n'ala. Okaka! Odogwu n'agha. Afu dimkpa, afu ogologo imi ya. Agada gbachiri uzo. Nwoke gara ije n'elu mmiri. Eze, anyi ekele gi maka ogo na afoma gi na ndu anyi. Kele kwaa gi na ndu nke I nyere anyi N'ubochi taa. N'ara ekele anyi Daddy🙏",ibo,praise
orisirisi ni a sa n gbo ni orileede naijiria yii awon agbebon tun pa osise eto ilera mewa ni ilu kano,yor,urgent_complaint
iba fun eledua,yor,praise
RT @user: @user Ogbon won fe jora won na. Fashola npa mekunu lekun. On da won sinu ibanuje laibikita.Opo ko ni ilemo. ...,yor,urgent_complaint
@user Tunda yanada corona virus ya killace kansa ☹️,hau,general_feedback
a whole vice president is infected with the virus vp wey no dey enter public transport o wey no dey stand for bus stop ha,pcm,urgent_complaint
who get this number wey dey call me aggressively,pcm,urgent_complaint
@user Slm ina fatan kanalafiya 🌹👍🤲,hau,praise
who go kon marry me now old age don come na money dey fvck me up or true love,pcm,urgent_complaint
nothing but fact allah ya bamu zaman lafiya ah nigeria,hau,praise
ọ mmadụ ncha kà ọgwụ na atụ,ibo,general_feedback
@user hmm gaskiya t fara fitowa ana cin dukiyarmu da sunan maganin corona. Allah ya saka mana 🙏,hau,urgent_complaint
ka ban kunya ina maganin taurin dana sa ya kawo maka,hau,urgent_complaint
allah ya zaba mana mafificin alkhairi wanda kasar mu za ta samu zaman lafiya,hau,praise
nobody can fit your position in life all man has their role to play so be the best of you anobi bushasha is here who dey who dey on set of mediator the movie as dir by,pcm,praise
ey nayi amfani dashi da corona yake damuna kuma nasamu sauki,hau,general_feedback
to ai abinda ya sa wannan jairar kwayar cuta kwarona idan suka biye wa fafaroma suka taru to kowanne cikinsu sai ta fafaro shi zuwa asibiti ko qabari,hau,urgent_complaint
@user Wnn maganar fah Karya ce babu covid 19 a Katsina wlh babu Ni 👈 dan Daura ne kuma muna jii muna Ganii 👀 za'ayimana karfa karfa a cocemu wlh wlh babu Covid 19 A Daura,hau,urgent_complaint
guyscrolling down my tl na only your lmaaaaaoooooooo i dey see everywhere who dey lick u dz morning,pcm,praise
goodmorning my beautiful people of god take a minute to thank god for the gift of life na who dey alive dey hustle o stay blessed,pcm,praise
what course did you study public health technology ahna una dey chop money for this country,pcm,praise
@user Allah ya kara ma Dr lafiya da imani 🙏,hau,praise
tab allah yasah lafiyah saboda lamarin buhari fah sai a hankali ba a ganaii masah,hau,praise
abeg who sabi this edwin nwabueze kedụ ndi bụ ndị ụmụnna ya,ibo,general_feedback
kaiisolu gom ozugbo ahize gi odogwu,ibo,praise
listen efe whoever you are you no fit tell us say you never hear say johnny drille dey find you dm this guy make we rest na,pcm,general_feedback
"Mama, Mo fun ọ ni irufẹ yii ni ibamu si ifẹ rẹ ni mimu-pada sipo ilẹ iya ati omije naa ki yoo ṣàn siwaju sii #panafricanism #historyinblack #Yoruba #oduduwa",yor,urgent_complaint
i called to prescribe a drug for my ailment this morning his response was where you dey so that i go know if the drug go fit dey your location i laughed in drug abuse and replied him kano city ps im now on drugs thanks to as usual,pcm,praise
"RT @user: """"""""""""""""@user @user Dokita to ju Senator Abe ti sope a o gbe Senator na lo ilu London Fun itoju to peye http://…",yor,general_feedback
lmafooo i fit break up sef imagine a whole days without her thats like yrs man,pcm,urgent_complaint
"RT @user: Ọmọdé ò lè ṣe láì má ṣeré ipá, ó kàn ṣẹ́pẹ́rẹ́ ju ira wọ́n lọ ni. Ọmọ míì máa ṣeré, á sì jẹ́ áṣámú, á jẹnu ṣámú. #OogunTool…",yor,general_feedback
a daidai wannan lokacin sai dai rokon allah saboda gwamnati bashine a gabanta baallah ya zaunadda kasanmu lafiya,hau,praise
"@user @user @user Doesn't deserve any form of pity, ndi nkalagu ga'ejiri ogwu kugbuo'ya",ibo,urgent_complaint
"@user Allah yagafartama waɗanda suka rasa rayukansu kama daga korona ko rashin lafiya koma mutuwar fuji'a, mukuma Allah ya kyautata rayuwarmu yasa idan loƙacin mutuwar mu yazo mu mutu muna masu imani, Allah yaba ɗaukacin marasa lafiya, lafiya alfarman Annabi Muhammad S.A.W. 😷😷",hau,praise
odogwu lawyer nsogbu adi ro,ibo,praise
barkley that was worth £m last season and who dey even turned down £m offer na who dem sell for £m now chai football ehn,pcm,urgent_complaint
omo e be like say we go protest for the whole year be that this people no rate us say na sprinkle of people oh lord,pcm,urgent_complaint
"@user Ya allah allah ka kawowa mutanen zamfara daukin gaggawa, kayi musu maganin wannan masifar😓😓",hau,praise
hmm toh ai haka yafi bakuga anzauna lafiya ba saboda lalle buba yadace da yagwai a irin wagga yanayin,hau,praise
baa faraba kuma bazaayiba insha allahu duka labaran karyane allah yabamu tabbataciyar zaman lafiya a kasata nigeria,hau,praise
añụrị ncheta ọmụmụ gị odogwu igbo ji eme ọnụ chukwu debe gị nwoke ike ogologo ndụ na ime ahụike na akụ na ụba naeru ka mmiri bụ ekperem na isi gị iseeeee golibe,ibo,praise
@user Allah yabachi lafiya sauran waenda basuda lafiya amin summa amin 🤲🤲,hau,praise
ah dey here dey rack my brain god too patient ogun sef no dey kill again karma doesnt happen these men will still be looting money and living large may god help us,pcm,urgent_complaint
Oríkì kòrónà Amúni dúró nílé tipátipá Ẹkùn ọkọ olóṣèlú Nàìjíríà 😆 Ẹni àìrí sójú t'ó ń jà bí èpè Atúwọn ká níbi gbogbo tí wọ́n ń péjọ Ẹ̀rùjẹ̀jẹ̀ ní gbogbo ilékílé #COVID19 @user https://t.co/IfmgN2At7A,yor,urgent_complaint
@user Ina Ruwan Ku Da Yanda Yake Gudana Tunda Ba Magani Zaku Mana Ba🙄 Kawai Kusa Ko Hoton Shekaune Muyi Masa Alqunut🚶‍♂️🚶‍♂️🚶‍♂️,hau,urgent_complaint
were proud of where we grew up ìbàdàn mèsi ògò nílé olúuòyé youre proud of ibadan hit the rt button | odunlade,yor,praise
makaryata kuna neman kasuwa domin kunga shi mai jamaa ne koh toh kuje da sharri ku zullum yana nan chikin koshin lafiya ba abinda ya same shi,hau,urgent_complaint
"RT @user: Ẹni tí kò lè ṣe iṣẹ́ oníṣẹ́, kò ní lè ṣe tara rẹ̀. / Whoever cannot do someone else's work well, won't do his or her o…",yor,urgent_complaint
Eleyi wumi pupo...alakoso oro ilera ni orilede Nijiria..ojogbon @user ..E seun fun apere gege bi olori rere #TweetinYoruba https://t.co/oUPF1WcU4v,yor,praise
".@user Emo wolu Iwo ni Ipinle Osun. Abdulrasheed Adewale Akanbi ti fe ja si oja, e mu so o, ki Oba alade ile Yoruba ma so isokuso pe Oluwo ilu Iwo ti di oye itan, Akanbi ti yi Oye Oluiwo si Emir ile Yoruba. Nje ko kin se aisan opolo lo ya wo aafin Oluiwo ilu iwo bayi? https://t.co/3rj0aYXbO9",yor,urgent_complaint
well crafted and aptly delivered who know say e get coconut head make e come out february th,pcm,urgent_complaint
✓establishment of frsc nde ndlea nalda ✓abujakano express way ✓creation of states ✓abuja as fct ✓establishment of copyright law etc general allah ya kara lafiya da nisan kwana aameen,hau,praise
Odogwu aburo guy name Nwoke bu Odogwu Na Eme Odogwu ❤️🤝 https://t.co/JfiJVmiTyd,ibo,general_feedback
@user #IbadanCodeSprint oye ki aye wa fun awon onimo ede naa dara po month awon onimo ero lati mu ero rere yii wa si imuse,yor,praise
"Tí ìgbà bá ngbáni ká màa rọ́jú, ìgbà nbọ̀ wá padà gbani. If it seems time is playing you now just be patient, time will still pay you later.",yor,praise
choi lukaku buru ezigbo ibu see as he covered the whole pic,ibo,general_feedback
"Tí ìgbà bá ngbáni ká màa rọ́jú, ìgbà nbọ̀ wá padà gbani. If it seems time is playing you now just be patient, time will still pay you later.",yor,praise
@user It gonna be Interesting and Arresting Story Allah ya kamana zaman lafiya a Nigeria. Weldone @user you're the best bro💪,hau,praise
guy dont forget your roots you dey go buzz white man for him handle to call am that kind name na wetin you chop before you log in who teach you slangs you better delete the tweet he is kuku saying the truth but una no dey gree year truth leicester city go tear una,pcm,urgent_complaint
RT @user: Corona words in #Yoruba: ÈDÈ ÌPERÍ FUN ÀRÙN KÒRÓNÀ NÍ ÈDÈ YORÙBÁ @user •Quarantine - àhámọ́alárùn •Sanitizer - ohu…,yor,general_feedback
"Uwa tughariba ya egbunayi egbu, who dey alive come first, Oringo gbue gi Kama iga ato na Nga na… https://t.co/kEP1QicJV8",ibo,general_feedback
lmao go wetin because of who dey abeg make we rest,pcm,urgent_complaint
@user Da wani magani aka warkar dasu 🤔,hau,general_feedback
"@user Allah ya stare mu da 'tabin hankali """"""""""""""""""""""""""""""""wa,Enda keda' tabin hankali koma, muna rukon, allah, yabasu, lafiya 🤲🤲🤲",hau,praise
@user Maganin gari me nisa🤷‍♂️,hau,general_feedback
@user Wlh gwamnoni koji tsoron Allah kutina dafa amutu kuma damuhanudaku ranangube ya Allah kabayyanamana wayannan bayinka dukwanda dahanunsa akanwannan abunda akeyin Allah kamana maganinsu ya Allah 🤲🤲🤲,hau,praise
who dey sell this kin wig mbah wan run something,pcm,urgent_complaint
tonyo anyinoria oge ndigbo,ibo,general_feedback
"Ìgbéraga ní í ṣáájú ìparun, agídí ọkàn ní í ṣáájú ìṣubú. #yoruba #proverb",yor,urgent_complaint
ya salam rayuwar duniya akwai abin alajabi kaidai namiji baka rabuwa tafka abin ashsha allah shi kare mu shi kare dukkanin mai so don allah ba irin wadannan mutanen na banza ba allah shi baki lafiya,hau,praise
@user Allah y karba yakuma bamu zaman lafiya gabadaya🙏🏻,hau,praise
Merry Christmas to all my people. ọdún yíì á san wá sówó á san wá sí aìkú báàlẹ̀ ọrọ̀. #yoruba #christmas #christmas song #sukutuibadan https://t.co/VhLgu3fSfT,yor,praise
"@user @user Doctor will be like """"""""""""""""ládúrú gbogbo ìpolongo mi"""""""""""""""" 🤦🏿‍♀️ https://t.co/4vRnFRCFGZ",yor,general_feedback
hahahahha you guys are funny haka sukace muku sunan maganin tazargada,hau,general_feedback
allah yakara lafiya alan waka,hau,praise
mudai burinmu shi ne allah y kawar d cutarnnan y kuma bamu xaman lfy yanxu ba cece kuce ne a gaban mu ba,hau,praise
why am i just seeing this must be twitter again but guys look at my baby who is your best girl na ️ this babe is brooooooooo god dey create sha abeg tell all the guys in the mentions that you are taken lola mi ️,pcm,praise
who dey go abroad for dream nor dey do wahala of visa,pcm,praise
abeg make una tell me which one be swat we are tired of this people swat and sars na still the same people abeg who train the swat people we done wake up and them no fit decieve us again na still the same people they there,pcm,urgent_complaint
@user 🙏 🙏 🙏 Odogwu nna. Anam aHaili gi,ibo,praise
iba ò ní pa wá o gt,yor,praise
@user Coronavirus (cutar numfashi) 😂😂😂😂 https://t.co/hSXxkouvRY,hau,general_feedback
abegii make dem run tests sharply make we no go dey hear another case of weda na zoonotic disease or not,pcm,urgent_complaint
"@user @user ó tì, àwọn nǹkan wọ̀nyí ni a fi jẹ́ ìran Yorùbá. Digbí ni ìṣe yìí wà láyé ìjọ́hun, ẹ̀yìn tí òyìnbó dé ló parun.",yor,urgent_complaint
this corona wallahi tana ban mamaki wai kaji anacewa akwai yuyuwar kara samun sabuwar nau`in chutar indai coronar nan ba kirkirata akayiba chuta ce daga ubangiji yasakoma bayinsa a doron kasa domin yajarrabemu to lallai duk wani hasashe da akeyi nakarya ne,hau,urgent_complaint
@user Lol 🤣🤣 to Allah kara Lafiya #Rahamaibrahimsadau,hau,praise
@user Allah ya Kara kare mu dga sharin cutar nn🙏🙏,hau,praise
omo ive been on steady data subscription since the beginning of covid i need to applaud myself and add wire wire to my nameko easy rara thank you oo week subscription na days e dey last,pcm,urgent_complaint
knock knock whos that mr ibu ibu who iburu ekene riwo otuto fada fada eeeh fada fada eeeh a di kwam loyal o fada fada eeeh,ibo,praise
what is this for love of god haka zamu rika zama shuwagabannin mu suna cutar mutane don neman mulkin banza,hau,urgent_complaint
romance without finance is nuisance abeg imagine dating someone who cant call you and ask you to take two weeks leave so you guys can go on baecation poor people have no need looking for love abeg carry person daughter dey soak garri,pcm,urgent_complaint
SEX IN YORUBA Ona orisi Marun LA le fi ji oko tabi aya wa ton sun. Ona ikerin leleyi. Awon baale imi man ji iyawo won pelu enu Larin itan won(obo) 😜 This is 4th way some men wake their wife without stress( oral sex) @user oloni #sex #sextalk #yoruba #facts #sextalk https://t.co/vp9SHxmrOM,yor,general_feedback
baba don dey nurse the account then don finally hack am vital friends,pcm,urgent_complaint
forget relationship matter abeg na who dey alive dey toast girl,pcm,urgent_complaint
@user Shikesa dan kwikwiyo ciwon kai😀😀😀,hau,general_feedback
"RT @user: Wa gbayi""""""""""""""""@user: Ẹkáàrọ̀ ní #Naija o! Ẹ kú súnkẹrẹ-fàkẹrẹ :) cc @user #Lagos #Ibadan #Kano #Onitsha""""""""""""""""",yor,praise
@user Hauka maganinka Allah kullen cewa ake mugafara ga sa nan amma ko qaho bamu ganiba har munsha 2021 Allah wadaran naka ya lalace 💔,hau,urgent_complaint
in sha allahu allah sai ya yi mana maganin ku da wuri ba sai an yi nisa ba tunda mu kun fi ƙarfinmu,hau,praise
"@user Owe l'esin Oro,Oro l'esin owe,ti oro ba Sonu,owe laa fii wa.Dokita ise le se.#tweetinyoruba#",yor,praise
@user Lallai Corona ta sa ana ta yiwa man fetur diban-karan-mahaukaciya a qasar nan 😂 😂,hau,urgent_complaint
o sick werey re o mumu on top dis fried rice na na must chop for you ohna osun u dey,pcm,urgent_complaint
"@user @user Health, Country, Emotion.. Ike gwuru",ibo,urgent_complaint
happy birthday to a living legend the progenitor of esa oriki the legendary chanter baami aremu ayilara ajobiewe long may you live sir in good health and wealth,yor,praise
abeg be quiet you are not even the champion in your family your younger brother better pass you and i still beat am join who una wan call for me your ancestors go sabi play game na,pcm,urgent_complaint
"RT @user: @user @user Mo ki Oba tia, Olubadan tile Ibadan Oba Saliu Akanmu Adetunji Aje Ogunguniso kinni K'ade pe lori #TweetI…",yor,praise
"@user Allah yatsaremu daga wannan sakarcin, wai muda muke bukatar abamu, muyi maganin Namu ta'addancin, Amma mune Zamu bayar, wannan ai Gwanda kakai Gidan marayu kawai, wannan shine zakara🐓🐔 me neman Suna",hau,urgent_complaint
traditional occupations and their modern day equivalents iṣẹ́ àbáláyé àti bákan náà wọn ní aiyé òní gbẹ́nàgbẹ́nà construction engineering àyàn drummer aṣọ híhun fabric production oníṣègùn botanist doctor pharmacologist nurse medical lab science,yor,general_feedback
#Np bongo @user #k'anyinoria Oge ndigbo @user,ibo,praise
this one wey this corona guy don enter abuja laikdis person no even fit do shina again wetin man go do with all these konji báyìí,pcm,urgent_complaint
you no fit try am for naija who wan dey follow lion play,pcm,urgent_complaint
@user wlh anraina mana hankali 😠😠😠😠😠😠😠😠😠 inda musulmineh da tuni sunmasa hukunci.. Kuma da tun likacin da sukaje kamasa mah sai sun harbe sah a kafah.. Yah Allah kayi mana maganinsu 😭😭😭😭🙏🙏🙏,hau,urgent_complaint
@user Don Allah ku kyalemu da Abin corona banza haba 😌😌😌,hau,urgent_complaint
what a sense of humor this guy will think he has entered the spotlight with this nonsense he did enemy of progress cos e no better for so make e no better for others too shuuuo who mtn or any service provider help all the deductions dem dey do we too no fit chop,pcm,urgent_complaint
"@user 😲Lallai kuwa idan hakane, tofa akwai wata makarkashiya. Allah ta'ala yayi mana maganin masu zagon kasa ga al-ummar su",hau,praise
"@user Haryanzu banji labarin ance ga wani dan jarida yana dauke da cutar Corona virus ba, 😂 ko meyasa hakan ne oho 😏",hau,urgent_complaint
"@user Lokaci ne mun riga mun shigoshi sai dai abinda muke roko Allah ya numa muna mungita lafiya ameen,🤲",hau,praise
toh wai wayagayamaka kai inkafada mana zamu yarda inhar zamu yaddadakai toh mu yarda dasumana kawai tunda kaine mara kunya zaka dubi idanunmu kace mana rahoton coronan nigeria dagaskene toh yanxu kan mage tawaye karya kuke kaje ka fadakar da gomnan kogi da cross river,hau,urgent_complaint
says who if thats the case dem should carry cup dem don win,pcm,urgent_complaint
"@user Allah ya karbi wannan ibada da Al'ummar Borno zasu yi, Allah ya kawo zaman lafiya a wannan yanki, Albarkacin Annabi da Alqur'ani.🙏",hau,praise
"Ìbínú ò da nǹkan; sùúrù ni baba ìwà; àgbà tó ní sùúrù, ohun gbogbo ló ní. Anger yields nothing; patience is the epitome of good character; an elder who has patience (as a virtue), already has all things. [Patience is superior to anger, and more effective, by far] #Yoruba #proverb",yor,praise
"@user Allah ya karawa Mallam Lafiya, Gaskiya ne Zaman Lafiya yafi komai Allah Ubangiji yakara mana Zaman Lafiya da Karuwar Arziki 👏👏👏",hau,praise
ẹni tó ńbẹ̀rù àti ṣubú àti dìde á nira fún un whoever is scared of falling will find it tough to rise be bullis,yor,urgent_complaint
Master 🏆odogwu ndi Igbo ji eme onu https://t.co/es0mY4pwni,ibo,praise
a compilation of some nollywood yorùbá eulogy scenes aláàfin ṣàǹgó being eulogized on his coronation day as the aláàfin ọ̀yọ́ àkójọpọ̀ àwọn ibi tí wọ́n ti gbé kí oríkì nínu eré sinimá akéwì ọba ń ki aláàfin ṣàǹgó ní ọjọ́ tí wọ́n fi jẹ ọba source sango movie,yor,general_feedback
wahala for who no order grilled catfish from lavonne oo catfish toh gba phd na fried dodo be the follow come dont worryyou can still order for tomorrow o callwhatsapp ota lenuperfectly seasoned steamy hot haiigod na catfish dem go take kidnap me laslas,pcm,praise
@user YDG addu'a kawai zamu Kara yiwa iyayen mu mata da fatan ALLAH ya rabamu da wannan cutar Ameen😒😒😒😒😍,hau,praise
@user Odogwu ka i bụ 🙌🙌🙌 Chukwu gozie gi,ibo,praise
"@user Alhamdulillah wallahi wannan Abun da sukai yayi kyau sosai!! Allah, ya kawo mana karshin wannan cutar😷 baxan fade sunan taba dumin na tsani ta😓😢",hau,praise
"@user 😁Masha'Allah Allah ya sanya alkhari, ya sa a gama taro 🥂🍹🍛🍝lafiya. Wish I will be their to witness it my self 😊banso a bani labari.",hau,praise
2 nigba ti ara ilu ba ko lati fun won lowo riba ti won beere fun. @user @user @user #TweetinYoruba,yor,urgent_complaint
"Kò lè burú títí kó má ku ẹnìkan mọ́'ni, ẹni tí yóò kù la o mọ. / Things can never be so bad that one will be left with no one, but who he or she will be is what one may not know. [Keep hope alive; you are never alone: it only seems so.] #Yoruba #proverb",yor,praise
corona cup ya tabbata kano sai munje champion league tunda muna na uku a table up kano,hau,praise
awon china ti je eso ajara na china chop meet the whole world came dey wash hand nawa,pcm,urgent_complaint
you when be like who dem select comot for beans abeg fly,pcm,urgent_complaint
@user Allah kayimana maganin muta nen nan amin🤲😭🤲😭,hau,praise
@user Wannan zancen banza ne daga mutanan banza. Mu africa babu ruwan mu da wata coronavirus. Sune dai lallai su keso se sun alaqan tamu da ita. 🤔🤔,hau,urgent_complaint
story story who carry league pass when last you carry am my brother hypertension fc when you start to dy support arsenal sef how many trophies you don celebrate with them the unbeaten season you never start to dy watch ball sef so sit down and be humble bro,pcm,urgent_complaint
whos this person always talking about dick on my curious cat please abeg stop e don do,pcm,urgent_complaint
@user Hummmm inbanda qasata naija a Ina akeyin haka? Kacutar da jama'ar da saninka kuma wai daga baya kace suyafema? Rainin hankali kenan😠😠😠😠😠 wato kaci banza kenan ko?? To bazai yiwu ba,hau,urgent_complaint
@user Kai wannan lafiyarsa kua😲😲,hau,urgent_complaint
e be like say different teams dey lol segalink vs ogbeni dipo vs ydp the first two dey fight for who go take the shine for the last one wan hijack the protest from to but who dey fund ydp lol,pcm,urgent_complaint
@user A cikin wannan yanayi na corona???😟,hau,general_feedback
@user To mudai anan abunda muke roƙon ubangiji shine yaƙara karemu ya yaye mana wannan musiba afaɗin Duniya 🌏 waɗanda takama ya kuma basu lafiya Ameen 🤲,hau,praise
e be like say na the whole abuja dem carry light o kva transformer is down at the moment me thinks,pcm,urgent_complaint
@user @user @user @user @user @user @user @user @user Wayyo cikina 😂😂😂😂😂 Laugh clinic got me,hau,general_feedback
@user To Ubangiji yaimanq maganin su sannan muna kira ga gomnati pls n pls takara tsaurara tsaro🤲,hau,praise
Ìlú kìkì epo rọ̀bì. Ṣùngbọ́n kòsí iná kòsí omi. Kòsí ètò ilera tó yọrí. Gbogbo títì luhò káàkiri. Àb'ẹ́ẹ̀ rínkan! #Naija #yoruba,yor,urgent_complaint
"Oyo* Nitori aadota naira, olokada meji gbemii ara won n’Ibadan Aadoôta naira, (N50), owo idakoômu lasan lasan lo da wahala sileô - Alaroye!",yor,urgent_complaint
"@user Ikon, saimai muna ruwa muyi shukka, anfara shirye _shiryen shirin zaben 2023 keanan, Allah yakaimu lokaci yasa ayi damu, muna masu cikakkiyar koshin lafiya.🙏🏼 Amma hwa Wallahi akwai ta kasa.✍",hau,praise
ogudu sars self dey game those idiot don do me strong thing dey withdraw the whole money wey dey my access account still dey tell me say make i thank god say i get money,pcm,urgent_complaint
èdè yorùbá parun tiawa o ni jẹ ko wọmiiṣẹ ki o ma parun lawa n ṣe,yor,praise
okay we dey wait patiently,pcm,praise
na who get breast dey hold am i dey hold my breath sha,pcm,praise
kí ni o ní láti mọ̀ nípa coronavirus,yor,general_feedback
@user ALLAH kawo Mana karshen Corona Malam 😭😭,hau,praise
"RT @user: """"""""""""""""Ẹni tó yá ẹgbàafà tí kò san án, ó begi dínà egbèje"""""""""""""""". Translation: """"""""""""""""He who borrows 1200 and does not pay back, blocks th…",yor,urgent_complaint
@user Doctor ni doctor ń jẹ́ o🙄,yor,general_feedback
@user Allah ya kar6a ya bamu xaman lafiya 🤲🤲🤲🤲,hau,praise
god hope all this symptoms wey i dey feel for my body now is not covid oo im fckin scared mehn,pcm,urgent_complaint
aisi nibe ni aiba won dasi oruko mi oluwafemi adebodun ilu eko ni mushin ni,yor,general_feedback
awon olote omo aare nijeria atijo dokita jonatanu oku o ebele wa ni america to ohun fi owo nijeria se yotomi ema fi enu pa omo fun olomo,yor,urgent_complaint
"@user Allah yanda kuke wulakanta bayinsa a wannan mulki naku, Ya Allah ya hanaku jindadi duniya da lahira, ya Allah ya hadaku da cutar da kudin da kuke sata baxa ku iya neman lafia dasu ba😢😢🙏🙏...",hau,urgent_complaint
na olosho men full this year they tooooo fine im calling ambulance for my feelings coz im crushing already on these men,pcm,praise
@user Masha Allah chest din ya daina ciwo ne? To Allah ya qara lafiya da zaman lafiya😍😍,hau,praise
@user Allah ya bada zaman lafiya Mutumina nagoyi bayan ka💯,hau,praise
"@user @user Littafansa samada 400 kasidu samada 100 ubangiji allah yakaramaka lafiya Allah yakara amfanarda muslulunci dakai, duk wata ilimi dake kanka Allah yakara bankadosu tayadda musulinci zai kara daukaka🙏🙏🙏🙏",hau,praise
A kì í fi ọjọ́ kan bọ́ ọmọ tó rù. / A lean child can't be fattened in one day. [Good things take time; be patient] #yoruba #proverb,yor,praise
"@user Ae maganin shege karan maguzuwa, tayi mun dede wallahi 💯",hau,urgent_complaint
"Nara Ekele! """"""""@user: Onyedikagi? Ekene diri gi Onyene mema Onyedikagi? Ekene diri gi Onye nagworia Imela! Imela!! Okaka, Onyeke",ibo,praise
Owe leshin oro….. Ela loro… REJUVENATING YORUBA CULTURE Worth... #owe #oweleshinoro #oyo#osun #omoluabi #osogbo #ekiti #lagosstate #lagos #ondo #ogun #ilorin #ife #alafinofoyo #ibadan #eko #yoruba #ikire #love… https://t.co/xrG4UgBiFw,yor,general_feedback
meye a ciki musulmi ko me addini yana da iko yana da yancin yin rayuwarsa idai bai cutar da wani ba,hau,general_feedback
abeg abeg abeg the whole school and everybody inside should be burnt,pcm,urgent_complaint
ORI KARUNLELADOTA: IDADURO ATI ÌYÀSÓTÒ ÈTÓ WÒNYÍ (APANMO AWON ETO WONYI FUN IGBA RANPE) #Law2go #HumanRightsinNigeria #Section45 #Yoruba,yor,general_feedback
@user Eji m ọgwụ unu,ibo,general_feedback
RT @user: @user ebani kede wiipe awon akeko o ijinle Yoruba ti Fasitii Ibadan te pepe Ose e Yoruba 2012 Sep 2 -7,yor,general_feedback
who dey vex you,pcm,urgent_complaint
ssgabeg hlp me ask hazard say wetin concern agbero with overldoadinfactwho will tell okekewhat a yamayama,pcm,urgent_complaint
nope rosicky na reus idol if we fit buy am e go like wear rosicky jersey,pcm,praise
time to create new alo oh alo ounje omo ibadan a mu de oyo talo mo oh,yor,general_feedback
@user sambo likitan kashi namu 😂🤝,hau,general_feedback
