text,language,source_sentiment,suggested_label,final_label
"Emi ni Omo Ibadan, Ibadan mesi ogo nile Oluyole, ilu Ogunmola olodogbo keri loju ogun.....Ibadan omo ajorosun. #TweetinYoruba",yor,positive,praise,
"RT @user: Ibaje le oro lori ibunkun owo pelu omo""""""""""""""""@user: Òjò ìbùkún ló ń rọ̀ yìí o.""""""""""""""""",yor,positive,praise,
"Bí òògùn kankan bá wà tí a nílò ní àsìkò yìí, òògùn k'ónílé gbélé ni. Á jẹ́ bíi dán ni, ẹ gbìyànjú ẹ̀ wò! Jẹ́ kí a pawọ́pọ̀ gbógun ti #COVID19 #FightCOVID19 #TogetherWeCan #HelpTheGovernmentToHelpYou https://t.co/SAC3ipcPq5",yor,positive,praise,
"Moki gbogbo ile o. Oruko temi ni Abiola Omo Akingbade, Omo won ni ilu Ede Mapo aarogun. Sekere wa ko ni bawon rode ibanuje o. #TweetinYoruba",yor,positive,praise,
"Ibà #Lassa l'ó tún gbòde. Wọ́n ní eku ní í fà á. Onímọ̀ ìlera gba 'ni níyànjú, wípé kí olúkúlùkù ó ríi dájú ṣáṣá pé kò sí èkúté nílé.",yor,positive,praise,
"#TweetinYoruba Alifabeeti ati faweli Yorùbá pelu ibasepo, àpẹẹrẹ ni ede gẹesi Ejeki a ko mo lede, asa ati iṣe ile wa oo, https://t.co/Ic3kKazQW8",yor,positive,praise,
📽️Ọgbẹni Tembo ńwáni mimọ! Ọwọfifọníawọn àwùjọ: https://t.co/nSeCrs4KDa Yoruba language version of community health education film designed to teach the importance of hand washing. #CleanForAll #GlobalHealth #Handwashing #Yoruba #Nigeria #Benin #Togo https://t.co/7HkHxMHt4t,yor,positive,praise,
O léwu fún wa láti máa lo ẹ̀rọ ibanisoro t'aba nwa ọkọ̀. Ẹ ṣọ́ra #TweetinYoruba @user @user https://t.co/GopEsj68Rn,yor,positive,praise,
Òro ìwúrí opin ose .. #kaftantv #kaftantvyoruba #kaftan #yoruba #yorubaculture #yorubanimi #yorubalanguage #instagram #africa #african #nigeria #lagos #ekiti #ondo #ogun #oyo #ibadan https://t.co/4IdxliXooI https://t.co/6Yx01FNaZw,yor,positive,praise,
"Ti Olori ba wuwa Omoluabi eje ki a so oto! Goodluck Jonathan un se gudu gudu meje, yaya mefa si Opopono Ibadan/Eko http://t.co/m78wYBxzhQ",yor,positive,praise,
"Ọlọ́run tó ńse ọbẹ̀, kò tí ì kúrò ní ìdí ààrò. / God who is cooking the soup, has not left the kitchen. [Keep hope alive; absolutely nothing is beyond God.] #Yoruba #proverb",yor,positive,praise,
"O Lord, let men know that You, whose name is Jehovah, are the Most High over all the earth - Psalm 83:18 ORIN DAFIDI 83:18 [18] Ki awọn enia ki o le mọ̀ pe iwọ, orukọ ẹni-kanṣoṣo ti ijẹ Jehofah, iwọ li Ọga-ogo lori aiye gbogbo. (#yoruba ) #Prayer https://t.co/Iq2G5XDj5c",yor,positive,praise,
"Ẹní bá da omi síwájú, á tẹ ilẹ̀ tútù. / Whoever waters the ground ahead, will step on a wet ground. [Life is give and take; to reap, we ought to sow.] #Yoruba #proverb",yor,positive,praise,
"#TweetYoruba oruko mi ni Otaibayomi-Oluwaobanioje omo Ajibaoye tun mo si Abayomi Ajiboye ni agbole Olukoju nilu Ajowa-Akoko, Ondo. Ire ooo https://t.co/LLKFgmvaC9",yor,positive,praise,
RT @user: Iku moya Ile Wa Arunmoya ile Wa Ofo moya ile Wa Ese moya ile Wa Oran Moya ile Wa Gbogbo Ajogun Ibi Emon ya ile Wa Ero O…,yor,positive,praise,
"RT @user: Màlúù tí ò ní ìrù, Ọlọ́run ni í lé eṣinṣin fún un. / God, Himself, is the one who fends off flies for a cow that has n…",yor,positive,praise,
Oloye Bode Akindele lasiko aye rẹ jẹ ilumọọka oniṣowo ti o si tun jẹ Parakoyi ti ilu Ibadan. Sun re o 💓❤️🙏🙏 ibadanslayers #ibadan #yorubamovies #yorùbáculture #ibadanentrepreneurs #yoruba #oduduwa #oyo #religionyoruba https://t.co/MYxG4B8xnD,yor,positive,praise,
Eleyi wumi pupo...alakoso oro ilera ni orilede Nijiria..ojogbon @user ..E seun fun apere gege bi olori rere #TweetinYoruba https://t.co/oUPF1WcU4v,yor,positive,praise,
"Tí èyàn bá ní sùúrù, ohun tí kò tó, ṣì ńbọ̀ wá ṣẹ́kù. / #Yoruba proverb. If one is patient, what is insufficient... https://t.co/7eZKrczhXQ",yor,positive,praise,
"Ìbínú ò da nǹkan; sùúrù ni baba ìwà; àgbà tó ní sùúrù, ohun gbogbo ló ní. Anger yields nothing; patience is the epitome of good character; an elder who has patience (as a virtue), already has all things. [Patience is superior to anger, and more effective, by far] #Yoruba #proverb",yor,positive,praise,
"RT @user: @user @user Mo ki Oba tia, Olubadan tile Ibadan Oba Saliu Akanmu Adetunji Aje Ogunguniso kinni K'ade pe lori #TweetI…",yor,positive,praise,
"Baba Mimo Iwo Olorun Gbogbo Aye, Baba wa gbowa k'ale ma feran ara wa. Baba Mimo Ateriba si'iwo ju ite re, bo'ju wa ko saanu fun wa oo! Olorun! Olorun Agbayee!! Oluwa wa o, Eleda Gbogbo Eniyan!! 🎶🎧 by Beautiful Nubia #Music #Renaissance #Yoruba",yor,positive,praise,
Akuu ayeye ayajo awon ewe . Aseyi samodun o. Asamodun se mii lola olohun. .. #kaftantv #kaftantvyoruba #kaftan #yoruba #yorubaculture #yorubanimi #yorubalanguage #instagram #africa #african #nigeria #lagos #ekiti #ondo #ogun #oyo #ibadan https://t.co/kWQ8vzImSo https://t.co/PMFsyQmAMp,yor,positive,praise,
"@user @user @user @user Kí hò yẹ kí ó máa lọ bẹ́ẹ̀, ó yẹ kí ìtàkùrọ̀sọ àti ìbáṣepọ̀ tí ó dán mọ́rán ó wà ní àárín òǹtà àti òǹrajà fún ìtẹ̀síwájú okòwò. #EtoOnibaara #consumerright #brandnegligence #LiveYourBestLife @user @user",yor,positive,praise,
#InYoruba Ìlera = health. Ọrọ̀= wealth. Ìlera l'ọrọ̀ &gt; health is wealth. (ìlera ni ọrọ̀) #Yoruba #OmoYoba,yor,positive,praise,
"RT @user: Ẹni òjò pa, tí àrá kò pa, kó má a dúpẹ́. / Whoever got beaten by rain but was not struck by lightning should be thankf…",yor,positive,praise,
"Omo Hausa ni mi mo mo pe gbogbo nkan to shele ni ilu Ibadan, ko je awon omo Yoruba to da, ati eni to ba je omo Nigeria ko fe eyi to nshele, Gbogbo awon enia to wa orile ede wa feran lati ri alaafia ati olori ilu Nigeria #buhari ko ba wa soro Idi? #StopKillingNortherners #Yoruba",yor,positive,praise,
Ayo ni Temi lojo gbogbo. Mo le ibanuje danu. Ope ni fun eledumare ! #TweetinYoruba,yor,positive,praise,
"RT @user: @user nso ojobi o, o fi koko se eran pepeye...... E ku ayeye ojo ibi aseyi samodun ninu ola ati ilera, igba odun, odun…",yor,positive,praise,
Ekuu Ayajo ololufe o. Happy Valentines Day. #kaftantv #kaftantvyoruba #kaftan #yoruba #yorubaculture #yorubanimi #yorubalanguage #instagram #africa #african #nigeria #lagos #ekiti #ondo #ogun #oyo #ibadan https://t.co/mjrsByQbJI https://t.co/qiLUtGUti8,yor,positive,praise,
RT @user: Ẹ̀dá tó mọ ìṣe òkùnkùn kó má ṣe dá òṣùpà l'óró. (Whoever knows the ills of darkness should not harm the moon.) #yoruba…,yor,positive,praise,
"RT @user: Ko kin se gbogbo WIFI lo le lo, sora fun awon ti o fe se ijamba si ero ibanisoro e Dabobo WhatsApp e, lona Meji pelu…",yor,positive,praise,
"@user: @user # Alagba Tunji Oyelana a.k.a Double Face# Awon Orin ti ko le kuta laelae... iba agba!""""""""#YorubaAtata #Yoruba",yor,positive,praise,
"RT @user: """"""""""""""""@user, @user, ChemistryWorld: orisi ogun meji fun arun jejere ni won ti gba wo le http://t.co/kWBeCgXh…",yor,positive,praise,
RT @user: @user @user #WeWantTheTruth iwosan ofe ni. Ti aisan ba se eniyan ko ma joko sile tabi ma gbawe ati adura …,yor,positive,praise,
"Ekuu ojo ibi , iyaafin oluwafunmilola Awe. #kaftantv #kaftantvyoruba #kaftan #yoruba #yorubaculture #yorubanimi #yorubalanguage #instagram #africa #african #nigeria #lagos #ekiti #ondo #ogun #oyo #ibadan https://t.co/TKBpe2T7s3 https://t.co/WRuJnJOcnf",yor,positive,praise,
"RT @user: Who read this before? """"""""""""""""In-depth Yoruba Phonology and Grammar"""""""""""""""" 😁 Ìwé pàtàkì fún ẹni tí ó fẹ́ kọ́ gírámà èdè Yorùbá fún sí…",yor,positive,praise,
"RT @user: #Lokoja-Abuja rd""""""""""""""""@user: Ẹkáàrọ̀ ní #Naija o! Ẹ kú súnkẹrẹ-fàkẹrẹ :) cc @user #Lagos #Ibadan #Kano #Onitsha""""""""""""""""",yor,positive,praise,
"Ọlọ́run tó ńse'bẹ̀, kò tí ì kúrò ní ìdí ààrò. / God who is cooking the soup, has not left the kitchen. [Keep hope alive; never give up.] #Yoruba #proverb",yor,positive,praise,
RT @user: Omo Atiba.. Adebayo Faleti.. Baami sunre ooo. Eiye odede ba loru le.... oro ni eiye ngbo..... #yoruba #actors #theatre,yor,positive,praise,
A kú òwúrọ̀ o :) #yoruba#Lagos#Ogun#Ife#Oyo#Ibadan#Osun#EkitiState#Ijebu#Benin#kwara,yor,positive,praise,
Èdè yìí ò ní kú. Kò ní parun láíláí. #TweetYoruba,yor,positive,praise,
"RT @user: Ẹní bá dúpẹ́ oore àná yóò rí òmíràn gbà. / Whoever gives thanks for yesterday's kindness, will receive another. [Attit…",yor,positive,praise,
"RT @user: Ẹni òjò pa, tí àrá ò pa, kó máa dúpẹ́. / Whoever got beaten by rain but wasn't struck by lightning should be thankful…",yor,positive,praise,
"Kò lè burú títí kó má ku ẹnìkan mọ́'ni, ẹni tí yóò kù la o mọ. / Things can never be so bad that one will be left with no one, but who he or she will be is what one may not know. [Keep hope alive; you are never alone: it only seems so.] #Yoruba #proverb",yor,positive,praise,
"Bí ìgbà-á bá ń gbáni, ká máa rọ́jú, nítorí ìgbà sì ń padà bọ̀, tí ìgbà yóò tún gbani sílẹ̀ lọ́wọ́ ìyà. #EsinOro🐎 #Yoruba #COVID19",yor,positive,praise,
"Kudos to you and the team at the forefront sir. Ẹnu ọpẹ́ wa ò ní kan o. Ẹ̀yin èèyàn wa, ẹ gbìyànjú láti túbọ̀ fìdí mọ́lé díẹ̀ sí i. Together we will #FightCovid19 https://t.co/8w7JARxDZV",yor,positive,praise,
"Ẹní tó làná, tó lòní, kò leè lọ̀la; Ọlọ́run nìkan ló lọjọ́ gbogbo / Whoever called the shots yesterday and calls the shots today, cannot call the shots tomorrow; only God calls the shots at all times. [Nothing lasts forever; change is certain; keep up hope]#Yoruba #proverbs",yor,positive,praise,
"Kudos to you and the team at the forefront sir. Ẹnu ọpẹ́ wa ò ní kan o. Ẹ̀yin èèyàn wa, ẹ gbìyànjú láti túbọ̀ fìdí mọ́lé díẹ̀ sí i. Together we will #FightCovid19 https://t.co/8w7JARxDZV",yor,positive,praise,
"@user: Ohoo! O tumo si wipe won a gbe igba meji s'inu yara alaisan. Okan fun igbe, oka fun eebi. E seun a'dupe."""""""""""""""" O ní yẹ̀yẹ́ :)",yor,positive,praise,
"RT @user: @user Oba Ogbaba ti gba alail'ara, gbanigbani n'ijo ewu, A wo igba arun ma gb'eje, el'eti gb'aroye eda, Ab'eti ...",yor,positive,praise,
RT @user: Ẹ jẹ́ kí a pawọ́pọ̀ gbógun ti kòkòrò #COVID19 ní agbègbè wa. #Yoruba #alamojayoruba #iyayoruba https://t.co/ZelsG2giK3,yor,positive,praise,
"Tí ìgbà bá ngbáni ká màa rọ́jú, ìgbà nbọ̀ wá padà gbani. If it seems time is playing you now just be patient, time will still pay you later.",yor,positive,praise,
"RT @user: Dailly affirmation Bí a bá ní sùúrù, ohun tí kò tó, ṣì ńbọ̀ wá ṣẹ́kù. / If we are patient, whatever is insufficient would…",yor,positive,praise,
RT @user: A ki @user fun orire titun ti iteka ile ise ero ibanisoro #MTN. Oluwa oni dawo ire duro ooo...,yor,positive,praise,
"Allahumma isrif 'annal-waba-a-wal bala-a"""""""""""""""" Olóhun Oba ò, gbé àjálù àti àdánwò kúrò fún wa Oh Lord! Drive Calamities and catastrophes away from us. (Aamin) #JummaMubarak #MuslimsConnect #MuslimTwitter #Yoruba #Ramadan #Lightmealsahur #ibadantwittercommunity #Muslimah",yor,positive,praise,
"Àwọn tó ń mú igbega bá àṣà àti ìṣe Yoruba lọ́nà iwuri. 👇 @user 👇📺 Ogbeni @user ti gbogbo ènìyàn mo sì Oranmiyan baba Kabiru A bíi @user ni 🇳🇬Nigeria👇 ojo Arundinlogbon, osu karun, odun 1957. https://t.co/KBgUMWWujf",yor,positive,praise,
RT @user: @user #IbadanCodeSprint oye ki aye wa fun awon onimo ede naa dara po month awon onimo ero lati mu ero rere yii ...,yor,positive,praise,
"Gẹ́gẹ́ bí ẹ̀ka ìṣàkóso ètò ìlera ní ìpínlẹ̀ Èkó ṣe sọ, ẹ má dẹ́kun ọwọ́ fífọ̀. Ẹ lo àwọn ìlànà wọ̀nyí. Àrídájú Ìlera wa àti ìbòrí kòkòrò #COVID19 tí di àjùmọ̀ṣe."""""""""""""""" @user https://t.co/XruFKRgbTk",yor,positive,praise,
"Ti omo eni ba daa kawi... Gomina Ajimobi n dara ni ilu Ibadan, ewo bi o ti n tun ona Challenge yii se",yor,positive,praise,
RT @user: @user iba fun Eledua,yor,positive,praise,
"Gómìnà @user, ẹ kú àṣálẹ́. Ẹ gbọ́ kí ló ń ṣẹlẹ̀ ń'Bàdàn? #Ibadanmajamaja #Yoruba",yor,positive,praise,
RT @user: I'm ever proud to be YORUBA. èdè yí kò ní parun #yoruba,yor,positive,praise,
@user Ile Iba to Jo ewa lo bukun. #yoruba,yor,positive,praise,
"Job 8:7 Ipilẹṣẹ rẹ iba tilẹ kere ri, bẹ̃ni igbẹhin rẹ iba pọ̀ si i gidigidi. 👇 Though thy beginning was small, yet thy latter end should greatly increase. #Yoruba #Bible #OOG #God https://t.co/UXkdz7HrJM",yor,positive,praise,
"Bí ìgbà-á bá ń gbáni, ká máa rọ́jú, nítorí ìgbà sì ń padà bọ̀, tí ìgbà yóò tún gbani sílẹ̀ lọ́wọ́ ìyà. #EsinOro🐎 #Yoruba #COVID19",yor,positive,praise,
"Who read this before? """"""""""""""""""""""""""""""""In-depth Yoruba Phonology and Grammar"""""""""""""""""""""""""""""""" 😁 Ìwé pàtàkì fún ẹni tí ó fẹ́ kọ́ gírámà èdè Yorùbá fún sísọ pẹ̀lú kíkọ tó já geere. #IjinleFonolojiAtiGiramaEdeYoruba #Atelewo #Yoruba #YorubaBooks https://t.co/ZHokiFuP4B",yor,positive,praise,
"Kò sí ẹni tí Ọlọ́run ò ṣe fún, à fi ẹni tó bá ni tòun ò tó. #Meaning There is no one God has not blessed, there are only those who still crave for more. Everyone has reasons to be thankful, we've all been blessed, even if in different ways. #Olaice #Yoruba #proverb",yor,positive,praise,
Dáàbò bo araàrẹ lọ́wọ́ àrùn Kòrónà. Ẹ tẹ̀lé àwọn ìmọ̀ràn láti ọwọ́ who àti ncdc_gov #mycovid19messages in #yoruba language from @user #covid_19 #coronavirus #protectyourself #prevention… https://t.co/PUf9GMb3ki,yor,positive,praise,
RT @user: @user @user @user A pe kio to je Ko ni je ibaje Itelorun baba iwa Ohun ti a fi eso mu kii baje…,yor,positive,praise,
"RT @user: E ku ojumo, osu ilosiwaju ni osu keta yi a je fun gbogbo wa ooo. Ibadan a gbe wa ooo. Oyo o ni daaru ooo #tweetyoruba",yor,positive,praise,
"🎶 Ojo n ro, bo sinu ile. Ma wonu ojo ki aso re, ko ma ba tutu 🎶 #nurseryrhymes",yor,positive,praise,
Eyi ni Oriki Ofa fun igbadun yin https://t.co/Slu8KxFl6x #EdeYorubaDunLeti #FidiyoYoruba #wednesdaymorning #OrikiYoruba #WednesdayMotivation #COVID19 #worldwar3 #fortniteseason3 Ajimobi Victor Giadom Falz #Adehimself #Adeherself #EFCC @user @user #yoruba,yor,positive,praise,
Kábíyèsí làá kí ọba Kára ó le làá kí ìjòyè Sáákì làá kí Ọmọba Kings are greeted: Kábíyèsí. Chiefs are greeted: Kára ó le (may you be healthy). Prince/Princess is greeted: Sáákì,yor,positive,praise,
"RT @user: Alakowe yoruba...a ji daadaa oo. Iba f'Edumare """"""""""""""""""""""""""""""""@user: Ẹkú ojúmọ́ o. A à jí bí?""""""""""""""""""""""""""""""""",yor,positive,praise,
"RT @user: Iba Akoda, Iba Aseda, Iba Oba t'nbe k'aye to wa. Dansaki re Eledu'a""""""""""""""""""""""""""""""""@user: Mo júbà Ọlọ̀run, mo júbà Olófin Ọ̀run #O…",yor,positive,praise,
"RT @user: Ẹni bá dúpẹ́ oore àná, á rí òmíràn gbà. / Whoever is thankful for yesterday's kindness, will be favored with another.…",yor,positive,praise,
"Mo gbiyanju lati jeki fidio yi je iseju kan ni aimoye igba, sugbon kosese... 🤷🏿‍♂️ E mase dami lejo fifowo nigba meta bo ti le jepe mo so wipe igba marun 😂. E jeki a sa bojuto ara wa, olufe wa ati awon ara ile wa... #EtoIlera #KokoroKorona2019 #Yoruba https://t.co/8Z52JJYFv0",yor,positive,praise,
"Tí èyàn bá ní sùúrù, ohun tí kò tó, ṣì ńbọ̀ wá ṣẹ́kù. / #Yoruba If one is patient, what is insufficient will soon be excessive. [Patience is crucial. . . Be patient]",yor,positive,praise,
"Orukomi ni Ajibola Nurudeen omo Ladipo, Omo won ni ile elesin meta ni ilu Ibadan, eko ni won bimisi, Ibadan ni mon gbe #TweetinYoruba https://t.co/ZOY8DfZlcY",yor,neutral,general_feedback,
Oruko mi ni Oyeyinka Esther Adebisi Abi mi ni ilu Eko sugbon omo Ibadan ni'le oluyole nimi #TweetinYoruba,yor,neutral,general_feedback,
"Oruko mi ni Adegboyega omo Adejorin abi mi ni ilu Kaduna ni oke oya,omo ilu Ibadan ni mi #tweetinyoruba @user @user @user",yor,neutral,general_feedback,
RT @user: Èyí ni nọ́mbà ìwé ìrìǹnà àwọn èèyàn ọgọrùn tó l'òfin àyẹ̀wò àrun #COVID19 lẹ́yìn ọjọ́ méje tí wọ́n wọ orílẹ̀-èdè Nàìjírí…,yor,neutral,general_feedback,
"Fun iyera wo nipa arun korona ni orile ede Naijiria. #EdeYorubaDunLeti #yoruba #yorubanimi #photos ##photographylovers #photo @user City Gate, Abuja https://t.co/Fa7tS7JZzG",yor,neutral,general_feedback,
"WHO DO WE EULOGIZE THIS WAY: Ọmọ gb'élé gbé ìgbẹ́, ọmọ gbé ní oko, gbé ní ijù - Iwájú jí ẹ̀ṣọ́ ti ń gba ọ̀tá. Ẹ̀ṣọ́ kan kìí gba ọta láti ẹ̀yìn - Ọmọ arógun jó, ọmọ arógun yọ̀ -Ọmọ agbogun ṣ'owó ṣe Ọmọ aṣáájú ogun, máà kẹ́yìn ogun?",yor,neutral,general_feedback,
"Re Mi ~ ni àmì oríi ọ̀rọ̀ yìí -&gt; wọlé. Kíni àmì oríi ọ̀rọ̀ wọ̀nyìí; baba (father), iba (fever), eja (fish)? #ibeere #Yorùbá",yor,neutral,general_feedback,
"Ibikíbi o bá wà, tatí wéré ntẹdá, máa gbọ́ mi, Ọmọ Yo'bá ní ń períì rẹ, Baba #Makaziwe, Zenani, Makgatho, #Madiba Thembekile, Zindziswa --",yor,neutral,general_feedback,
@user Doctor ni doctor ń jẹ́ o🙄,yor,neutral,general_feedback,
"Ibadan Disco -Electricity fẹ lati ṣe awọn alabaṣiṣẹpọ 350 awọn onibara fun Ogun, Oyo, Kwara ati Niger State nipa lilo awọn ilana iṣowo ti Agent Pe nomba yii lati forukosile 09069669797 #agentbanking #agent #moneytransfer #money #yoruba #billpayment #financialfreedom https://t.co/e2i9qC4U9F",yor,neutral,general_feedback,
"RT @user: #YorubaTwitter Ẹ jọ̀wọ́ mo nílò ìrànlọ́wọ́ yín. I need links to Corona related songs,poems in Yorùbá. I already compiled a…",yor,neutral,general_feedback,
"Ni akoko igbiyanju yii, Mo paṣẹ fun gbogbo eniyan lati duro lailewu. Tọju si awọn ofin, COVID-19 jẹ ohun irira ti gbogbo wa tọju Ọdọmọkunrin ti ara wa. Eyi jẹ akoko ironu lori awọn nkan ti o yẹ ki a ṣe pataki si. O ṣeun #Yoruba",yor,neutral,general_feedback,
"RT @user: """"""""""""""""""""""""""""""""Ìbẹ̀rẹ̀ kì í ṣe oníṣẹ́, àf'ẹni tó bá forí tì í dópin"""""""""""""""""""""""""""""""". Trans: Only he who completes a task can be called """"""""""""""""""""""""""""""""successful"""""""""""""""""""""""""""""""".…",yor,neutral,general_feedback,
"@user: @user @user @user @user mi o ro wipe riba ni oba maa n gba o,ISAKOLE ni Oba ngba"""""""""""""""" #EdeAbinibi",yor,neutral,general_feedback,
SEX IN YORUBA Ona orisi Marun LA le fi ji oko tabi aya wa ton sun. Ona ikerin leleyi. Awon baale imi man ji iyawo won pelu enu Larin itan won(obo) 😜 This is 4th way some men wake their wife without stress( oral sex) @user oloni #sex #sextalk #yoruba #facts #sextalk https://t.co/vp9SHxmrOM,yor,neutral,general_feedback,
"9. Ìyálóde Ẹ̀fúnṣetán Aníwúrà ni a gbọ́ wípé ó máa ń kọrin pé : """"""""""""""""""""""""""""""""Yọkọlú-yọkọlú kò wa tán bí Ìyàwó gb'ọ́kọ ṣán'lẹ̀ Ọkọ́ yọ'ké!"""""""""""""""""""""""""""""""" Kí ni ìtúmọ̀ yọkọlú-yọkọlú? #Ibeere #Yoruba #Efunsetan #Ibadan",yor,neutral,general_feedback,
"RT @user: """"""""""""""""""""""""""""""""@user, @user, ChemistryWorld: orisi ogun meji fun arun jejere ni won ti gba wo le http://t.co/kWBeCgXh…",yor,neutral,general_feedback,
"RT @user: Who read this before? """"""""""""""""""""""""""""""""In-depth Yoruba Phonology and Grammar"""""""""""""""""""""""""""""""" 😁 Ìwé pàtàkì fún ẹni tí ó fẹ́ kọ́ gírámà èdè Yorùbá fún sí…",yor,neutral,general_feedback,
Ogún - 20 Ògùn - Drug Ògùn - State Ògùn - Charm Òógùn - Sweat Ògún - Iron Ó gúun - Stab Ogun - War Ogún - Property Ó gùún - Climb Ó gùn - Long #Yoruba https://t.co/pAmb7PsnKk,yor,neutral,general_feedback,
"Tribal Marks in Yoruba Land Ílà Íle Yórùbá Type: Keke Olówu Incisions: 211 Tribe: Indigenous to Owu subgroup Family: Lagbedu Class: Royalty NB: It is distinctive for only the Lagbedu ruling house of the Owu people. Originator: Lagbedu, first son of Ajibosin (Olowu) #Yoruba https://t.co/mkmQZAyLng",yor,neutral,general_feedback,
"Bó ti wù ká wo Ìbàdàn tó, apá kan là á rí. #Ibadan #Ile-Yoruba http://t.co/Yxg1pCgFML",yor,neutral,general_feedback,
Ta lo rò pé ó jẹ́ Aṣíwájú bọ́ọ̀lù-aláfẹsẹ̀gbá láàrín Cristiano Ronaldo àti Lionel Messi? |#EdeYorubaDunLeti #nationallockdown #TrumpTapes #level5 #COVID19 Peter Drury #Yoruba #mondaythoughts #DateRush #정인아_미안해 #Trump #เมจิ Adam Nuru #backtoschool Lamp #HalaMadrid,yor,neutral,general_feedback,
Ògùn(Medicine) Ògùn(Charm) Ogun(War) Ògùn(River) Ògùn(State) Ògún(God of iron) Ó gùn(Its long) Ó gun(Stab) Ogún(Twenty)Òógùn(Sweat) Ogún(Property)#Yoruba wahala,yor,neutral,general_feedback,
"RT @user: Ẹni tó ńlé ará iwájú, èrò ẹ̀hìn ńtọ̀ òun náà lẹ́hìn. / Whoever is pursuing those ahead, is also being pursued by those…",yor,neutral,general_feedback,
RT @user: Fun iyera wo nipa arun korona ni orile ede Naijiria. #EdeYorubaDunLeti #yoruba #yorubanimi #photos ##photographylovers #photo…,yor,neutral,general_feedback,
RT @user: Oriki ilu IBADAN @user @user @user @user @user @user @user #MondayM…,yor,neutral,general_feedback,
"RT @user: @user Ẹni táa fún ló'bì tí kò ṣ'ọpẹ́, báa fún un lọ́'mọ kò ní ṣà'na. / A person who gave no thanks when offered…",yor,negative,urgent_complaint,
Àjọ #NCDC wípé èèyàn tí oonka wọ́n jẹ́ 999 ni wọ́n ní àrun #coronavirus l'ana (22/12/20) ní orílẹ̀-èdè Nàìjíríà. |#COVID19 #COVIDSecondWave #COVID19Nigeria #COVID #CovidVaccine #CoronaVirusUpdates #Yoruba #healthcare #Health #wednesdaythought https://t.co/WV6daXyLW9,yor,negative,urgent_complaint,
"Awọn ọna Meji - Apá 3 “Ẹ gba ẹnu-ọna to muna, nitori titobi ni ilẹkun, ati titobi, ọna ti o lọ si ibi-iparun, ọpọlọpọ ni o wa ni iwọle. wa i. ” Mátíù 7: 13-14 #Ọlọrun #Jesu #EmiMimo #Bibeli #niife #Igbala #amojukuro #yoruba #Ioruba",yor,negative,urgent_complaint,
"Àmọ́ ṣá, piparun rẹ̀ di ọwọ́ọ kówáa wa. Píparun rẹ̀ ńkọ́, ọwọ́ọ dede wa ló wá. Ọmọ àlè ní í fi ọwọ́ òsì júwe ilé e baba rẹ̀. #OmoYorubaAtata",yor,negative,urgent_complaint,
"Ọjọ́ pé, ọjọ́ kò, ọdún kan sẹ́yìn, lónìí, àkùkọ ò bá ti kọ lẹ́yìn mi. Ọ̀ràn náà dà bí olówó fi owó ra ikú, mo fi owó ọ̀hán tí kò tó ra @user tí kò dára ti mo mu. #EtoOnibaara #consumerright #brandnegligence @user @user @user",yor,negative,urgent_complaint,
RT @user: @user @user Ile eko UNILORIN le awon akeko marun tefetefe fun orisirisi ese http://t.co/ZxpsuEnESB,yor,negative,urgent_complaint,
"RT @user: Ẹni tí kò bá lè jìyà tó kún ahá, kò leè gbádùn ọrọ̀ tó kúnnú àmù. / Whoever cannot endure a cup-filled deprivation can…",yor,negative,urgent_complaint,
"RT @user: Oro awon ara oke-oya yii wa su wa oo,bawo lese maa yinbon fun awon osise ilera bahun!!!",yor,negative,urgent_complaint,
"RT @user: """"""""""""""""""""""""""""""""@user @user @user Oro iwa ibaje: idi ti won se fe isubu mi – Minisita Stella Oduah http://t.co…",yor,negative,urgent_complaint,
"RT @user: Haruna Ishola, baba gani agba wipe; Awon odale ti gun igi rekorja ewe. https://t.co/ErIyblnKQd",yor,negative,urgent_complaint,
"RT @user: Oun to n se aboyade, gbogbo oloya lo n se """"""""""""""""""""""""""""""""@user: @user gbogbo ilu ni o. Arun tii se ogoji nii se oodunrun""""""""""""""""""""""""""""""""",yor,negative,urgent_complaint,
Eje ki a wole adura fun Diziani Aya Madueke omo Alison. Arun yi o gbudo gbe owo mekunu mi bi ti ogagun ologbe Abacha,yor,negative,urgent_complaint,
RT @user: Bí abá so òkò sójà ará ilé eni ní bá; He who throws a stone in the market will hit his relative. Watch out for my next e…,yor,negative,urgent_complaint,
"Eemo l'Agege! Aafaa fi eyin adie ati iyo we fun Aanu, won lo fee fi soogun owo ni - Alaroye",yor,negative,urgent_complaint,
"RT @user: """"""""""""""""""""""""""""""""@user @user EDI RE O ABI NKAN MIRAN: Awon osise ogba ewon Ibadan kanran mo oni iwe iroyin http://t.co/EVJ…",yor,negative,urgent_complaint,
"ÒWE/ PROVERB Ẹni tó bá ṣ'ẹ́ni Lẹ́hìn ọrùn, èèyàn ò lè gbà kí ó fọ́ èèyàn lójú. Ó sunwọ́n kí èèyàn fi ààlà sí àárín ẹni tó fẹ́ràn láti ma ṣe ni ní aburú. ¦ ¦ He who breaks one's neck bone, cannot be allowed to make one go blind. Always give evil people some distance",yor,negative,urgent_complaint,
